"group_type","squadron_number","group_number","subgroup","lat","lon","locations","date"
"Sturzkampfgeschwader",NA,77,"I",49.5912962962963,34.5615740740741,"Poltawa",1943-09-15
"Sturzkampfgeschwader",NA,77,"Stab",49.5912962962963,34.5615740740741,"Poltawa",1943-08-15
"Jagdgeschwader",NA,51,"III",49.5966833,8.5832058,"Hüttenfelde",1944-10-15
"Schlachtgeschwader",10,1,"10.",49.5966833,8.5832058,"Hüttenfelde",1944-08-15
"Schlachtgeschwader",10,1,"10.",49.5966833,8.5832058,"Hüttenfelde",1944-09-15
"Schlachtgeschwader",NA,4,"II",49.5966833,8.5832058,"Hüttenfelde",1944-10-15
"Schlachtgeschwader",NA,77,"III",49.5966833,8.5832058,"Hüttenfelde",1944-09-15
"Schlachtgeschwader",NA,102,"I",49.6,15,"Deutsch-Brod",1944-01-15
"Schlachtgeschwader",NA,102,"I",49.6,15,"Deutsch-Brod",1944-02-15
"Schlachtgeschwader",NA,102,"I",49.6,15,"Deutsch-Brod",1943-11-15
"Schlachtgeschwader",NA,102,"I",49.6,15,"Deutsch-Brod",1943-12-15
"Schlachtgeschwader",NA,102,"II",49.6,15,"Deutsch-Brod",1943-11-15
"Schlachtgeschwader",NA,102,"II",49.6,15,"Deutsch-Brod",1943-12-15
"Schlachtgeschwader",NA,102,"II",49.6,15,"Deutsch-Brod",1944-01-15
"Schlachtgeschwader",NA,102,"II",49.6,15,"Deutsch-Brod",1944-02-15
"Schlachtgeschwader",NA,102,"II",49.6,15,"Deutsch-Brod",1944-03-15
"Schlachtgeschwader",NA,102,"II",49.6,15,"Deutsch-Brod",1944-04-15
"Schlachtgeschwader",NA,102,"II",49.6,15,"Deutsch-Brod",1944-05-15
"Schlachtgeschwader",NA,102,"II",49.6,15,"Deutsch-Brod",1944-06-15
"Schlachtgeschwader",NA,102,"II",49.6,15,"Deutsch-Brod",1944-07-15
"Schlachtgeschwader",NA,102,"II",49.6,15,"Deutsch-Brod",1944-08-15
"Schlachtgeschwader",NA,102,"Stab",49.6,15,"Deutsch-Brod",1943-11-15
"Schlachtgeschwader",NA,102,"Stab",49.6,15,"Deutsch-Brod",1943-12-15
"Schlachtgeschwader",NA,102,"Stab",49.6,15,"Deutsch-Brod",1944-01-15
"Schlachtgeschwader",NA,102,"Stab",49.6,15,"Deutsch-Brod",1944-02-15
"Schlachtgeschwader",NA,102,"Stab",49.6,15,"Deutsch-Brod",1944-03-15
"Schlachtgeschwader",NA,102,"Stab",49.6,15,"Deutsch-Brod",1944-04-15
"Schlachtgeschwader",NA,102,"Stab",49.6,15,"Deutsch-Brod",1944-05-15
"Schlachtgeschwader",NA,102,"Stab",49.6,15,"Deutsch-Brod",1944-06-15
"Schlachtgeschwader",NA,102,"Stab",49.6,15,"Deutsch-Brod",1944-07-15
"Schlachtgeschwader",NA,102,"Stab",49.6,15,"Deutsch-Brod",1944-08-15
"Schlachtgeschwader",NA,102,"Stab",49.6,15,"Deutsch-Brod",1944-09-15
"Kampfgeschwader",NA,2,"V",49.6027777777778,3,"Athies",1944-01-15
"Kampfgeschwader",NA,4,"IV",49.6027777777778,3,"Athies sous Laon",1941-07-15
"Kampfgeschwader",NA,4,"IV",49.6027777777778,3,"Athies sous Laon",1941-08-15
"Kampfgeschwader",NA,4,"IV",49.6027777777778,3,"Athies sous Laon",1941-09-15
"Kampfgeschwader",NA,4,"IV",49.6027777777778,3,"Athies sous Laon",1941-10-15
"Kampfgeschwader",NA,4,"IV",49.6027777777778,3,"Athies sous Laon",1941-11-15
"Kampfgeschwader",NA,4,"IV",49.6027777777778,3,"Athies sous Laon",1941-12-15
"Kampfgeschwader",NA,76,"III",49.6027777777778,3,"Laon-Athies",1943-08-15
"Kampfgeschwader",NA,76,"III",49.6027777777778,3,"Laon-Athies",1943-09-15
"Kampfgeschwader",NA,76,"III",49.6027777777778,3,"Laon-Athies",1943-10-15
"Kampfgeschwader",NA,76,"III",49.6027777777778,3,"Laon-Athies",1943-11-15
"Nachtjagdgeschwader",NA,1,"III",49.6027777777778,3,"Laon-Athies",1944-03-15
"Nachtjagdgeschwader",NA,1,"III",49.6027777777778,3,"Laon-Athies",1944-04-15
"Schlachtgeschwader",NA,4,"III",49.6027777777778,3,"Laon-Athies",1943-12-15
"Schlachtgeschwader",NA,4,"III",49.6027777777778,3,"Laon-Athies",1944-01-15
"Jagdgeschwader",NA,53,"II",49.6055234,6.2014557,"Sandweiler (parts)",1940-05-15
"Jagdgeschwader",NA,52,"III",49.6125,7.18611111111111,"Hoppstädten",1940-06-15
"Jagdgeschwader",NA,52,"I",49.6125,7.18611111111111,"Hoppstätten",1940-05-15
"Jagdgeschwader",NA,52,"II",49.6164063,6.2187484,"Luxemburg-Sandweiler",1940-06-15
"Kampfgeschwader",NA,2,"I",49.6333333333333,3.53611111111111,"Couvron",1944-06-15
"Kampfgeschwader",NA,2,"I",49.6333333333333,3.53611111111111,"Couvron",1944-08-15
"Kampfgeschwader",NA,2,"II",49.6333333333333,3.53611111111111,"Couvron",1944-06-15
"Kampfgeschwader",NA,2,"III",49.6333333333333,3.53611111111111,"Couvron",1944-06-15
"Kampfgeschwader",NA,2,"Stab",49.6333333333333,3.53611111111111,"Couvron",1944-06-15
"Kampfgeschwader",NA,101,"10.",49.6333333333333,3.53611111111111,"Laon-Couvron",1944-03-15
"Kampfgeschwader",NA,101,"10.",49.6333333333333,3.53611111111111,"Laon-Couvron",1944-04-15
"Kampfgeschwader",NA,101,"10.",49.6333333333333,3.53611111111111,"Laon-Couvron",1944-05-15
"Sturzkampfgeschwader",NA,2,"I",49.6333333333333,3.53611111111111,"Laon-Couvron",1940-06-15
"Jagdgeschwader",NA,54,"II",49.6391666666667,-1.62527777777778,"Cherbourg",1941-02-15
"Kampfgruppe",2,106106,"10.",49.6391666666667,-1.62527777777778,"Cherbourg",1940-09-15
"Kampfgruppe",2,106106,"10.",49.6391666666667,-1.62527777777778,"Cherbourg",1940-10-15
"Kampfgruppe",2,106106,"10.",49.6391666666667,-1.62527777777778,"Cherbourg",1940-11-15
"Sturzkampfgeschwader",NA,2,"I",49.6391666666667,-1.62527777777778,"Cherbourg",1940-07-15
"Sturzkampfgeschwader",NA,2,"I",49.6391666666667,-1.62527777777778,"Cherbourg",1940-08-15
"Jagdgeschwader",NA,53,"II",49.6430555555556,8.58472222222222,"Lorsch",1944-09-15
"Jagdgeschwader",NA,53,"II",49.6430555555556,8.58472222222222,"Lorsch",1944-10-15
"Jagdgeschwader",NA,2,"",49.65,-1.47083333333333,"Théville",1941-05-15
"Jagdgeschwader",NA,2,"",49.65,-1.47083333333333,"Théville",1941-06-15
"Jagdgeschwader",NA,2,"",49.65,-1.47083333333333,"Théville",1941-07-15
"Jagdgeschwader",NA,2,"",49.65,-1.47083333333333,"Théville",1941-08-15
"Jagdgeschwader",NA,2,"",49.65,-1.47083333333333,"Théville",1941-09-15
"Jagdgeschwader",NA,2,"I",49.65,-1.47083333333333,"Théville",1941-03-15
"Jagdgeschwader",NA,2,"I",49.65,-1.47083333333333,"Théville",1941-04-15
"Jagdgeschwader",NA,2,"I",49.65,-1.47083333333333,"Théville",1941-05-15
"Jagdgeschwader",NA,2,"III",49.65,-1.47083333333333,"Théville",1941-12-15
"Jagdgeschwader",NA,2,"III",49.65,-1.47083333333333,"Théville",1942-01-15
"Jagdgeschwader",NA,2,"III",49.65,-1.47083333333333,"Théville",1942-02-15
"Jagdgeschwader",NA,2,"III",49.65,-1.47083333333333,"Théville",1942-03-15
"Jagdgeschwader",NA,2,"III",49.65,-1.47083333333333,"Théville",1942-04-15
"Jagdgeschwader",NA,2,"III",49.65,-1.47083333333333,"Théville",1942-05-15
"Jagdgeschwader",NA,2,"III",49.65,-1.47083333333333,"Théville",1942-06-15
"Jagdgeschwader",NA,2,"III",49.65,-1.47083333333333,"Théville",1942-07-15
"Jagdgeschwader",NA,2,"III",49.65,-1.47083333333333,"Théville",1942-08-15
"Jagdgeschwader",NA,3,"II",49.6513888888889,1.875,"Brombos",1940-07-15
"Kampfgeschwader",NA,2,"I",49.6527777777778,9.975,"Giebelstadt",1940-03-15
"Kampfgeschwader",NA,76,"IV",49.6527777777778,9.975,"Giebelstadt",1941-09-15
"Kampfgeschwader",NA,53,"III",49.6527777777778,9.975,"Giebelstadt",1939-10-15
"Kampfgeschwader",NA,53,"III",49.6527777777778,9.975,"Giebelstadt",1939-11-15
"Kampfgeschwader",NA,53,"III",49.6527777777778,9.975,"Giebelstadt",1939-12-15
"Kampfgeschwader",NA,53,"III",49.6527777777778,9.975,"Giebelstadt",1940-01-15
"Kampfgeschwader",NA,53,"IV",49.6527777777778,9.975,"Giebelstadt",1940-06-15
"Kampfgeschwader",NA,53,"IV",49.6527777777778,9.975,"Giebelstadt",1940-07-15
"Kampfgeschwader",NA,53,"IV",49.6527777777778,9.975,"Giebelstadt",1940-08-15
"Kampfgeschwader",NA,53,"IV",49.6527777777778,9.975,"Giebelstadt",1940-09-15
"Kampfgeschwader",NA,53,"IV",49.6527777777778,9.975,"Giebelstadt",1940-10-15
"Kampfgeschwader",NA,53,"IV",49.6527777777778,9.975,"Giebelstadt",1940-11-15
"Kampfgeschwader",NA,53,"IV",49.6527777777778,9.975,"Giebelstadt",1940-12-15
"Kampfgeschwader",NA,53,"IV",49.6527777777778,9.975,"Giebelstadt",1941-01-15
"Kampfgeschwader",NA,53,"IV",49.6527777777778,9.975,"Giebelstadt",1941-02-15
"Kampfgeschwader",NA,53,"IV",49.6527777777778,9.975,"Giebelstadt",1941-03-15
"Kampfgeschwader",NA,54,"I",49.6527777777778,9.975,"Giebelstadt",1944-09-15
"Kampfgeschwader",NA,54,"I",49.6527777777778,9.975,"Giebelstadt",1944-10-15
"Kampfgeschwader",NA,54,"I",49.6527777777778,9.975,"Giebelstadt",1944-11-15
"Kampfgeschwader",NA,54,"I",49.6527777777778,9.975,"Giebelstadt",1944-12-15
"Kampfgeschwader",NA,54,"I",49.6527777777778,9.975,"Giebelstadt",1945-01-15
"Kampfgeschwader",NA,54,"I",49.6527777777778,9.975,"Giebelstadt",1945-02-15
"Kampfgeschwader",NA,54,"I",49.6527777777778,9.975,"Giebelstadt",1945-03-15
"Kampfgeschwader",NA,76,"I",49.6527777777778,9.975,"Giebelstadt",1940-11-15
"Kampfgeschwader",NA,76,"I",49.6527777777778,9.975,"Giebelstadt",1940-12-15
"Kampfgeschwader",NA,76,"I",49.6527777777778,9.975,"Giebelstadt",1941-01-15
"Kampfgeschwader",NA,76,"I",49.6527777777778,9.975,"Giebelstadt",1941-02-15
"Kampfgeschwader",NA,76,"III",49.6527777777778,9.975,"Giebelstadt",1941-08-15
"Kampfgeschwader",NA,76,"III",49.6527777777778,9.975,"Giebelstadt",1942-04-15
"Kampfgeschwader",NA,76,"III",49.6527777777778,9.975,"Giebelstadt",1942-05-15
"Kampfgeschwader",NA,76,"IV",49.6527777777778,9.975,"Giebelstadt",1941-03-15
"Kampfgeschwader",NA,76,"IV",49.6527777777778,9.975,"Giebelstadt",1941-04-15
"Kampfgeschwader",NA,76,"IV",49.6527777777778,9.975,"Giebelstadt",1941-05-15
"Kampfgeschwader",NA,76,"IV",49.6527777777778,9.975,"Giebelstadt",1941-06-15
"Kampfgeschwader",NA,76,"IV",49.6527777777778,9.975,"Giebelstadt",1941-07-15
"Kampfgeschwader",NA,76,"IV",49.6527777777778,9.975,"Giebelstadt",1941-08-15
"Kampfgeschwader",NA,77,"I",49.6527777777778,9.975,"Giebelstadt",1941-12-15
"Kampfgeschwader",NA,77,"Stab",49.6527777777778,9.975,"Giebelstadt",1941-12-15
"Jagdgeschwader",NA,1,"III",49.661256,3.367175,"La Fére",1944-07-15
"Schlachtgeschwader",NA,3,"III",49.6728734,7.2903812,"Frauenberg",1944-10-15
"Schlachtgeschwader",NA,3,"III",49.6728734,7.2903812,"Frauenberg",1944-11-15
"Kampfgeschwader",NA,1,"I",49.6736111111111,2.56666666666667,"Montdidier",1940-06-15
"Kampfgeschwader",NA,1,"I",49.6736111111111,2.56666666666667,"Montdidier",1940-07-15
"Kampfgeschwader",NA,1,"I",49.6736111111111,2.56666666666667,"Montdidier",1940-08-15
"Kampfgeschwader",NA,1,"I",49.6736111111111,2.56666666666667,"Montdidier",1940-09-15
"Kampfgeschwader",NA,1,"I",49.6736111111111,2.56666666666667,"Montdidier",1940-10-15
"Kampfgeschwader",NA,1,"I",49.6736111111111,2.56666666666667,"Montdidier",1940-11-15
"Kampfgeschwader",NA,1,"I",49.6736111111111,2.56666666666667,"Montdidier",1940-12-15
"Kampfgeschwader",NA,66,"I",49.6736111111111,2.56666666666667,"Montdidier",1944-06-15
"Kampfgeschwader",NA,66,"I",49.6736111111111,2.56666666666667,"Montdidier",1944-07-15
"Kampfgeschwader",NA,76,"II",49.6736111111111,2.56666666666667,"Montdidier",1944-06-15
"Jagdgeschwader",NA,3,"I",49.6805555555556,1.95,"Grandvilliers",1940-07-15
"Jagdgeschwader",NA,3,"I",49.687007,3.2384879,"Friéres",1944-06-15
"Jagdgeschwader",NA,11,"I",49.6875,8.5,"Biblis",1945-01-15
"Jagdgeschwader",NA,11,"Stab",49.6875,8.5,"Biblis",1945-01-15
"Jagdgeschwader",NA,4,"III",49.6875,8.5,"Biblis",1944-12-15
"Jagdgeschwader",NA,53,"II",49.6875,8.5,"Biblis",1944-05-15
"Kampfgeschwader",NA,2,"III",49.6875,8.5,"Biblis",1940-05-15
"Kampfgeschwader",NA,2,"Stab",49.6875,8.5,"Biblis",1940-05-15
"Schlachtgeschwader",NA,103,"I",49.6875,8.5,"Biblis",1944-07-15
"Schlachtgeschwader",NA,103,"I",49.6875,8.5,"Biblis",1944-08-15
"Schlachtgeschwader",NA,103,"I",49.6875,8.5,"Biblis",1944-05-15
"Schlachtgeschwader",NA,103,"I",49.6875,8.5,"Biblis",1944-06-15
"Schlachtgeschwader",NA,103,"I",49.6875,8.5,"Biblis",1944-09-15
"Zerstörergeschwader",NA,52,"I",49.6875,8.5,"Biblis",1939-08-15
"Zerstörergeschwader",NA,52,"I",49.6875,8.5,"Biblis",1939-09-15
"Zerstörergeschwader",NA,52,"I",49.6875,8.5,"Biblis",1939-10-15
"Schlachtgeschwader",NA,103,"Stab",49.6875,8.5,"Biblis?",1944-05-15
"Schlachtgeschwader",NA,103,"Stab",49.6875,8.5,"Biblis?",1944-06-15
"Schlachtgeschwader",NA,103,"Stab",49.6875,8.5,"Biblis?",1944-07-15
"Schlachtgeschwader",NA,103,"Stab",49.6875,8.5,"Biblis?",1944-08-15
"Schlachtgeschwader",NA,103,"Stab",49.6875,8.5,"Biblis?",1944-09-15
"Kampfgeschwader",NA,2,"II",49.687962962963,2.50185185185185,"Saint Léger",1940-07-15
"Kampfgeschwader",NA,2,"II",49.687962962963,2.50185185185185,"Saint Léger",1940-08-15
"Kampfgeschwader",NA,2,"II",49.687962962963,2.50185185185185,"Saint Léger",1940-09-15
"Kampfgeschwader",NA,2,"II",49.687962962963,2.50185185185185,"Saint Léger",1940-10-15
"Kampfgeschwader",NA,2,"II",49.687962962963,2.50185185185185,"Saint Léger",1940-11-15
"Jagdgeschwader",NA,77,"I",49.6902777777778,21.7416666666667,"Krosno",1939-09-15
"Kampfgeschwader",14,27,"14.",49.6902777777778,21.7416666666667,"Krosno",1944-04-15
"Kampfgeschwader",14,27,"14.",49.6902777777778,21.7416666666667,"Krosno",1944-05-15
"Kampfgeschwader",14,27,"14.",49.6902777777778,21.7416666666667,"Krosno",1944-06-15
"Kampfgeschwader",14,27,"14.",49.6902777777778,21.7416666666667,"Krosno",1944-07-15
"Kampfgeschwader",NA,27,"I",49.6902777777778,21.7416666666667,"Krosno",1944-05-15
"Kampfgeschwader",NA,27,"I",49.6902777777778,21.7416666666667,"Krosno",1944-06-15
"Kampfgeschwader",NA,27,"I",49.6902777777778,21.7416666666667,"Krosno",1944-07-15
"Kampfgeschwader",NA,27,"II",49.6902777777778,21.7416666666667,"Krosno",1944-03-15
"Kampfgeschwader",NA,27,"Stab",49.6902777777778,21.7416666666667,"Krosno",1944-06-15
"Kampfgeschwader",NA,27,"Stab",49.6902777777778,21.7416666666667,"Krosno",1944-07-15
"Kampfgeschwader",NA,51,"I",49.6902777777778,21.7416666666667,"Krosno",1941-06-15
"Kampfgeschwader",NA,51,"Stab",49.6902777777778,21.7416666666667,"Krosno",1941-06-15
"Kampfgeschwader",NA,1,"III",49.697797,2.788831,"Amy",1941-03-15
"Kampfgeschwader",NA,1,"III",49.697797,2.788831,"Amy",1941-04-15
"Kampfgeschwader",NA,1,"III",49.697797,2.788831,"Amy",1941-05-15
"",NA,10,"I",49.697797,2.788831,"Amy",1944-03-15
"",NA,10,"I",49.697797,2.788831,"Amy",1944-04-15
"Jagdgeschwader",NA,5,"I",49.7,3.24,"Frieres",1944-07-15
"Jagdgeschwader",NA,52,"I",49.71125,36.9068055555556,"Grakowo",1942-06-15
"Jagdgeschwader",NA,52,"II",49.71125,36.9068055555556,"Grakowo",1942-06-15
"Jagdgeschwader",NA,3,"II",49.721286,0.784978,"Doudeville",1940-06-15
"Jagdgeschwader",NA,53,"III",49.7277777777778,6.60833333333333,"Trier-Euren",1940-05-15
"Kampfgeschwader",NA,2,"II",49.7277777777778,6.60833333333333,"Trier-Euren",1940-06-15
"Kampfgeschwader",NA,2,"Stab",49.7277777777778,6.60833333333333,"Trier-Euren",1940-06-15
"Kampfgeschwader",NA,2,"Stab",49.7277777777778,6.60833333333333,"Trier-Euren",1940-07-15
"Kampfgeschwader",NA,2,"Stab",49.7277777777778,6.60833333333333,"Trier-Euren",1940-08-15
"Kampfgeschwader",NA,2,"Stab",49.7277777777778,6.60833333333333,"Trier-Euren",1940-09-15
"Kampfgeschwader",NA,2,"Stab",49.7277777777778,6.60833333333333,"Trier-Euren",1940-10-15
"Kampfgeschwader",NA,2,"Stab",49.7277777777778,6.60833333333333,"Trier-Euren",1940-11-15
"Kampfgeschwader",NA,2,"Stab",49.7277777777778,6.60833333333333,"Trier-Euren",1940-12-15
"Kampfgeschwader",NA,2,"Stab",49.7277777777778,6.60833333333333,"Trier-Euren",1941-01-15
"Kampfgeschwader",NA,2,"Stab",49.7277777777778,6.60833333333333,"Trier-Euren",1941-02-15
"Kampfgeschwader",NA,2,"Stab",49.7277777777778,6.60833333333333,"Trier-Euren",1941-03-15
"Zerstörergeschwader",NA,1,"II",49.7277777777778,6.60833333333333,"Trier-Euren",1940-07-15
"Zerstörergeschwader",NA,1,"II",49.7277777777778,6.60833333333333,"Trier-Euren",1940-08-15
"Zerstörergeschwader",NA,1,"II",49.7277777777778,6.60833333333333,"Trier-Euren",1940-09-15
"Zerstörergeschwader",NA,1,"II",49.7277777777778,6.60833333333333,"Trier-Euren",1940-10-15
"Zerstörergeschwader",NA,1,"II",49.7277777777778,6.60833333333333,"Trier-Euren",1940-06-15
"Zerstörergeschwader",NA,1,"II",49.7277777777778,6.60833333333333,"Trier-Euren",1940-11-15
"Zerstörergeschwader",NA,1,"II",49.7277777777778,6.60833333333333,"Trier-Euren",1940-12-15
"Zerstörergeschwader",NA,1,"II",49.7277777777778,6.60833333333333,"Trier-Euren",1941-01-15
"Zerstörergeschwader",NA,1,"II",49.7277777777778,6.60833333333333,"Trier-Euren",1941-02-15
"Zerstörergeschwader",NA,1,"II",49.7277777777778,6.60833333333333,"Trier-Euren",1941-03-15
"Zerstörergeschwader",NA,1,"II",49.7277777777778,6.60833333333333,"Trier-Euren",1941-04-15
"Zerstörergeschwader",NA,1,"II",49.7277777777778,6.60833333333333,"Trier-Euren",1941-05-15
"Zerstörergeschwader",NA,1,"II",49.7277777777778,6.60833333333333,"Trier-Euren",1941-06-15
"Zerstörergeschwader",NA,1,"II",49.7277777777778,6.60833333333333,"Trier-Euren",1941-07-15
"Zerstörergeschwader",NA,1,"II",49.7277777777778,6.60833333333333,"Trier-Euren",1941-08-15
"Zerstörergeschwader",NA,1,"II",49.7277777777778,6.60833333333333,"Trier-Euren",1941-09-15
"Zerstörergeschwader",NA,1,"II",49.7277777777778,6.60833333333333,"Trier-Euren",1941-10-15
"Zerstörergeschwader",NA,1,"II",49.7277777777778,6.60833333333333,"Trier-Euren",1941-11-15
"Zerstörergeschwader",NA,1,"II",49.7277777777778,6.60833333333333,"Trier-Euren",1941-12-15
"Jagdgeschwader",NA,3,"II",49.7363888888889,13.3522222222222,"Pilsen",1942-05-15
"Jagdgeschwader",NA,52,"II",49.7363888888889,13.3522222222222,"Pilsen",1942-04-15
"Jagdgeschwader",NA,52,"Stab",49.7363888888889,13.3522222222222,"Pilsen",1942-04-15
"Kampfgeschwader",NA,2,"I",49.7416666666667,10.2,"Kitzingen",1939-11-15
"Kampfgeschwader",NA,2,"I",49.7416666666667,10.2,"Kitzingen",1939-12-15
"Kampfgeschwader",NA,2,"I",49.7416666666667,10.2,"Kitzingen",1940-01-15
"Kampfgeschwader",NA,2,"I",49.7416666666667,10.2,"Kitzingen",1940-02-15
"Kampfgeschwader",NA,2,"Stab",49.7416666666667,10.2,"Kitzingen",1939-11-15
"Kampfgeschwader",NA,2,"Stab",49.7416666666667,10.2,"Kitzingen",1939-12-15
"Kampfgeschwader",NA,2,"Stab",49.7416666666667,10.2,"Kitzingen",1940-01-15
"Kampfgeschwader",NA,54,"II",49.7416666666667,10.2,"Kitzingen",1945-01-15
"Kampfgeschwader",NA,54,"II",49.7416666666667,10.2,"Kitzingen",1945-02-15
"Kampfgeschwader",NA,54,"II",49.7416666666667,10.2,"Kitzingen",1945-03-15
"Kampfgeschwader",NA,76,"II",49.7416666666667,10.2,"Kitzingen",1943-05-15
"Kampfgeschwader",NA,76,"II",49.7416666666667,10.2,"Kitzingen",1943-06-15
"Kampfgeschwader",NA,76,"Stab",49.7416666666667,10.2,"Kitzingen",1942-04-15
"Kampfgeschwader",NA,76,"Stab",49.7416666666667,10.2,"Kitzingen",1942-05-15
"Kampfgeschwader",NA,77,"III",49.7416666666667,10.2,"Kitzingen",1941-12-15
"Nachtjagdgeschwader",NA,102,"I",49.7416666666667,10.2,"Kitzingen",1943-12-15
"Nachtjagdgeschwader",NA,102,"I",49.7416666666667,10.2,"Kitzingen",1944-01-15
"Nachtjagdgeschwader",NA,102,"I",49.7416666666667,10.2,"Kitzingen",1944-02-15
"Nachtjagdgeschwader",NA,102,"I",49.7416666666667,10.2,"Kitzingen",1944-03-15
"Nachtjagdgeschwader",NA,102,"I",49.7416666666667,10.2,"Kitzingen",1944-04-15
"Nachtjagdgeschwader",NA,102,"Stab",49.7416666666667,10.2,"Kitzingen",1943-12-15
"Nachtjagdgeschwader",NA,102,"Stab",49.7416666666667,10.2,"Kitzingen",1944-01-15
"Nachtjagdgeschwader",NA,102,"Stab",49.7416666666667,10.2,"Kitzingen",1944-02-15
"Nachtjagdgeschwader",NA,102,"Stab",49.7416666666667,10.2,"Kitzingen",1944-03-15
"Nachtjagdgeschwader",NA,102,"Stab",49.7416666666667,10.2,"Kitzingen",1944-04-15
"Nachtjagdgeschwader",NA,102,"Stab",49.7416666666667,10.2,"Kitzingen",1944-05-15
"Nachtjagdgeschwader",NA,6,"",49.7416666666667,10.2,"Kitzingen",1944-07-15
"Nachtjagdgeschwader",NA,6,"",49.7416666666667,10.2,"Kitzingen",1944-08-15
"Nachtjagdgeschwader",NA,6,"",49.7416666666667,10.2,"Kitzingen",1944-09-15
"Nachtjagdgeschwader",NA,6,"",49.7416666666667,10.2,"Kitzingen",1944-10-15
"Sturzkampfgeschwader",NA,101,"I",49.7416666666667,10.2,"Kitzingen",1942-12-15
"Sturzkampfgeschwader",NA,2,"III",49.7416666666667,10.2,"Kitzingen",1940-07-15
"Sturzkampfgeschwader",NA,2,"III",49.7416666666667,10.2,"Kitzingen",1940-08-15
"Sturzkampfgeschwader",NA,2,"III",49.7416666666667,10.2,"Kitzingen",1940-09-15
"Sturzkampfgeschwader",NA,2,"III",49.7416666666667,10.2,"Kitzingen",1940-10-15
"Sturzkampfgeschwader",NA,2,"III",49.7416666666667,10.2,"Kitzingen",1940-11-15
"Sturzkampfgeschwader",NA,2,"III",49.7416666666667,10.2,"Kitzingen",1940-12-15
"Sturzkampfgeschwader",NA,2,"III",49.7416666666667,10.2,"Kitzingen",1941-01-15
"Sturzkampfgeschwader",NA,2,"Stab",49.7416666666667,10.2,"Kitzingen",1941-01-15
"Zerstörergeschwader",NA,26,"I",49.7416666666667,10.2,"Kitzingen",1941-12-15
"Zerstörergeschwader",NA,26,"I",49.7416666666667,10.2,"Kitzingen",1942-01-15
"Zerstörergeschwader",NA,26,"I",49.7416666666667,10.2,"Kitzingen",1942-04-15
"Zerstörergeschwader",NA,26,"I",49.7416666666667,10.2,"Kitzingen",1943-08-15
"Zerstörergeschwader",NA,26,"I",49.7416666666667,10.2,"Kitzingen",1943-09-15
"Zerstörergeschwader",NA,26,"I",49.7416666666667,10.2,"Kitzingen",1941-11-15
"Zerstörergeschwader",NA,26,"I",49.7416666666667,10.2,"Kitzingen",1942-02-15
"Zerstörergeschwader",NA,26,"I",49.7416666666667,10.2,"Kitzingen",1942-03-15
"Zerstörergeschwader",NA,26,"I",49.7416666666667,10.2,"Kitzingen",1942-05-15
"Zerstörergeschwader",NA,26,"I",49.7416666666667,10.2,"Kitzingen",1942-06-15
"Zerstörergeschwader",NA,26,"I",49.7416666666667,10.2,"Kitzingen",1942-07-15
"Zerstörergeschwader",NA,26,"I",49.7416666666667,10.2,"Kitzingen",1942-08-15
"Zerstörergeschwader",NA,26,"I",49.7416666666667,10.2,"Kitzingen",1942-09-15
"Zerstörergeschwader",NA,26,"I",49.7416666666667,10.2,"Kitzingen",1942-10-15
"Zerstörergeschwader",NA,26,"I",49.7416666666667,10.2,"Kitzingen",1942-11-15
"Zerstörergeschwader",NA,26,"I",49.7416666666667,10.2,"Kitzingen",1942-12-15
"Zerstörergeschwader",NA,26,"I",49.7416666666667,10.2,"Kitzingen",1943-01-15
"Zerstörergeschwader",NA,26,"I",49.7416666666667,10.2,"Kitzingen",1943-02-15
"Zerstörergeschwader",NA,26,"I",49.7416666666667,10.2,"Kitzingen",1943-03-15
"Zerstörergeschwader",NA,26,"I",49.7416666666667,10.2,"Kitzingen",1943-04-15
"Zerstörergeschwader",NA,26,"I",49.7416666666667,10.2,"Kitzingen",1943-05-15
"Zerstörergeschwader",NA,26,"I",49.7416666666667,10.2,"Kitzingen",1943-06-15
"Zerstörergeschwader",NA,26,"I",49.7416666666667,10.2,"Kitzingen",1943-07-15
"Schlachtgeschwader",NA,4,"III",49.745825,3.2344,"Clastres-St. Quentin",1944-05-15
"Schlachtgeschwader",NA,4,"III",49.745825,3.2344,"Clastres-St. Quentin",1944-02-15
"Schlachtgeschwader",NA,4,"III",49.745825,3.2344,"Clastres-St. Quentin",1944-03-15
"Schlachtgeschwader",NA,4,"III",49.745825,3.2344,"Clastres-St. Quentin",1944-04-15
"Jagdgeschwader",NA,1,"Stab",49.745825,3.2344,"St. Quentin-Clastres",1944-06-15
"Jagdgeschwader",NA,1,"Stab",49.745825,3.2344,"St. Quentin-Clastres",1944-07-15
"Jagdgeschwader",NA,1,"Stab",49.745825,3.2344,"St. Quentin-Clastres",1944-08-15
"Jagdgeschwader",NA,77,"I",49.75,27.2166666666667,"Konstantinovka",1942-05-15
"Jagdgeschwader",NA,77,"III",49.75,27.2166666666667,"Konstantinovka",1942-05-15
"Schlachtgeschwader",NA,1,"II",49.75,27.2166666666667,"Konstantinovka",1942-05-15
"Schlachtgeschwader",4,1,"4.",49.75,27.2166666666667,"Konstantinovka",1942-05-15
"Schlachtgeschwader",NA,1,"I",49.75,27.2166666666667,"Konstantinovka",1942-05-15
"Schlachtgeschwader",NA,1,"II",49.75,27.2166666666667,"Konstantinovka",1942-04-15
