"group_type","squadron_number","group_number","subgroup","total","model","add","add_new","add_maintenance","add_other_units","lost","lost_enemy","lost_accident","lost_maintenance","lost_other_units","total_eom","date"
"",3,NA,"","4","Do 217K-1","1","0","0","1","0","0","0","0","0","5",1943-11-15
"",3,NA,"","4","Do 217E-4","1","0","0","1","0","0","0","0","0","5",1943-12-15
"",3,NA,"","5","Do 217K-1","0","0","0","0","0","0","0","0","0","5",1943-12-15
"",3,NA,"","5","Do 217E-4","0","0","0","0","0","0","0","0","0","5",1944-01-15
"",3,NA,"","5","Do 217K-1","0","0","0","0","0","0","0","0","0","5",1944-01-15
"",3,NA,"","5","Do 217E-4","0","0","0","0","0","0","0","0","0","5",1944-02-15
"",3,NA,"","5","Do 217K-1","0","0","0","0","0","0","0","0","0","5",1944-02-15
"",3,NA,"","5","Do 217E-4","0","0","0","0","2","0","0","2","0","3",1944-03-15
"",3,NA,"","5","Do 217K-1","4","0","0","4","2","0","0","2","0","7",1944-03-15
"",3,NA,"","3","Do 217E-4","0","0","0","0","1","0","1","0","0","2",1944-04-15
"",3,NA,"","7","Do 217K-1","0","0","0","0","1","0","0","1","0","6",1944-04-15
"",3,NA,"","2","Do 217E-4","0","0","0","0","2","0","0","0","2","0",1944-05-15
"",3,NA,"","6","Do 217K-1","0","0","0","0","6","0","0","0","6","0",1944-05-15
"",3,NA,"","0","-","0","0","0","0","0","0","0","0","0","0",1944-06-15
"",3,NA,"","0","-","0","0","0","0","0","0","0","0","0","0",1944-07-15
"",3,NA,"","0","-","0","0","0","0","0","0","0","0","0","0",1944-08-15
"",3,NA,"","0","-","0","0","0","0","0","0","0","0","0","0",1944-09-15
"",3,NA,"","0","-","0","0","0","0","0","0","0","0","0","0",1944-10-15
"",3,NA,"","0","-","0","0","0","0","0","0","0","0","0","0",1944-11-15
"",3,NA,"","0","-","0","0","0","0","0","0","0","0","0","0",1944-12-15
"",4,NA,"","0","Do 17P","9","0","2","7","0","0","0","0","0","9",1942-08-15
"",4,NA,"","0","He 111H-5","1","0","0","1","0","0","0","0","0","1",1942-08-15
"",4,NA,"","9","Do 17P","0","0","0","0","2","0","0","1","1","7",1942-09-15
"",4,NA,"","1","He 111H-5","0","0","0","0","1","0","0","1","0","0",1942-09-15
"",4,NA,"","7","Do 17P","8","5","3","0","3","0","1","1","1","12",1942-10-15
"",4,NA,"","0","He 111H-5","1","0","1","0","0","0","0","0","0","1",1942-10-15
"",4,NA,"","0","Ju 88D-1","1","1","0","0","0","0","0","0","0","1",1942-10-15
"",4,NA,"","0","Ju 88A-4","1","1","0","0","0","0","0","0","0","1",1942-10-15
"",4,NA,"","12","Do 17P","6","0","6","0","9","1","1","7","0","9",1942-11-15
"",4,NA,"","1","He 111H-5","0","0","0","0","0","0","0","0","0","1",1942-11-15
"",4,NA,"","1","Ju 88A-4","1","0","1","0","1","0","0","1","0","1",1942-11-15
"",4,NA,"","0","Ju 88D-1","0","0","0","0","1","0","0","1","0","0",1942-11-15
"",4,NA,"","0","Do 217E-4","1","1","0","0","0","0","0","0","0","1",1942-11-15
"",4,NA,"","8","Do 17P","7","0","7","0","5","0","0","5","0","10",1942-12-15
"",4,NA,"","1","Do 17M","0","0","0","0","0","0","0","0","0","1",1942-12-15
"",4,NA,"","1","He 111H-5","0","0","0","0","0","0","0","0","0","1",1942-12-15
"",4,NA,"","1","Ju 88A-4","0","0","0","0","1","0","0","1","0","0",1942-12-15
"",4,NA,"","1","Do 217E-4","1","1","0","0","1","0","0","0","1","1",1942-12-15
"",4,NA,"","0","Do 217K-1","1","1","0","0","0","0","0","0","0","1",1942-12-15
"",4,NA,"","10","Do 17P","5","2","3","0","4","0","0","4","0","11",1943-01-15
"",4,NA,"","1","Do 17M","0","0","0","0","1","0","0","1","0","0",1943-01-15
"",4,NA,"","1","He 111H-5","0","0","0","0","0","0","0","0","0","1",1943-01-15
"",4,NA,"","1","Do 217E-4","1","0","1","0","1","0","0","1","0","1",1943-01-15
"",4,NA,"","1","Do 217K-1","4","3","1","0","2","0","0","2","0","3",1943-01-15
"",4,NA,"","0","Ju 88A-4","1","0","1","0","1","0","0","0","1","0",1943-01-15
"",4,NA,"","11","Do 17P","2","0","2","0","1","0","0","1","0","12",1943-02-15
"",4,NA,"","1","He 111H-5","0","0","0","0","0","0","0","0","0","1",1943-02-15
"",4,NA,"","1","Do 217E-4","0","0","0","0","0","0","0","0","0","1",1943-02-15
"",4,NA,"","3","Do 217K-1","1","1","0","0","1","1","0","0","0","3",1943-02-15
"",4,NA,"","0","Ju 88A-4","1","0","0","1","0","0","0","0","0","1",1943-02-15
"",4,NA,"","12","Do 17P","1","0","0","1","8","0","1","4","3","5",1943-03-15
"",4,NA,"","1","He 111H-5","0","0","0","0","1","0","0","1","0","0",1943-03-15
"",4,NA,"","1","Do 217E-4","1","1","0","0","1","0","1","0","0","1",1943-03-15
"",4,NA,"","3","Do 217K-1","5","3","0","2","4","0","3","1","0","4",1943-03-15
"",4,NA,"","1","Ju 88A-4","0","0","0","0","1","0","1","0","0","0",1943-03-15
"",4,NA,"","5","Do 17P","0","0","0","0","0","0","0","0","0","5",1943-04-15
"",4,NA,"","1","Do 217E-4","1","1","0","0","2","0","2","0","0","0",1943-04-15
"",4,NA,"","4","Do 217K-1","1","0","0","1","2","0","2","0","0","3",1943-04-15
"",4,NA,"","5","Do 17P","1","0","1","0","1","0","0","1","0","5",1943-05-15
"",4,NA,"","3","Do 217K-1","3","3","0","0","1","0","0","1","0","5",1943-05-15
"",4,NA,"","5","Do 17P","3","0","3","0","1","0","0","1","0","7",1943-06-15
"",4,NA,"","5","Do 217K-1","0","0","0","0","1","1","0","0","0","4",1943-06-15
"",4,NA,"","7","Do 17P","0","0","0","0","7","0","0","0","7","0",1943-07-15
"",4,NA,"","4","Do 217K-1","0","0","0","0","4","0","0","0","4","0",1943-07-15
"",4,NA,"","0","Do 217M","3","3","0","0","0","0","0","0","0","3",1943-08-15
"",4,NA,"","3","Do 217M","0","0","0","0","3","0","0","0","3","0",1943-09-15
"",4,NA,"","0","Do 217M","0","0","0","0","0","0","0","0","0","0",1943-10-15
"",4,NA,"","0","Do 217M","13","13","0","0","1","0","0","0","1","12",1943-11-15
"",4,NA,"","12","Do 217M","0","0","0","0","0","0","0","0","0","12",1943-12-15
"",4,NA,"","0","He 111H-16","1","0","0","1","0","0","0","0","0","1",1943-12-15
"",4,NA,"","0","Ju 88C-6","1","0","0","1","1","0","0","1","0","0",1943-12-15
"",4,NA,"","12","Do 217M","0","0","0","0","0","0","0","0","0","12",1944-01-15
"",4,NA,"","1","He 111H-16","0","0","0","0","0","0","0","0","0","1",1944-01-15
"",4,NA,"","12","Do 217M","1","0","0","1","1","0","0","1","0","12",1944-02-15
"",4,NA,"","1","He 111H-16","0","0","0","0","0","0","0","0","0","1",1944-02-15
"",4,NA,"","12","Do 217M","3","3","0","0","3","1","1","1","0","12",1944-03-15
"",4,NA,"","1","He 111H-16","0","0","0","0","1","0","0","0","1","0",1944-03-15
"",4,NA,"","12","Do 217M","3","2","1","0","3","1","2","0","0","12",1944-04-15
"",4,NA,"","12","Do 217M-1","2","0","0","2","1","0","0","1","0","13",1944-05-15
"",4,NA,"","0","Do 217E-4","2","0","0","2","0","0","0","0","0","2",1944-05-15
"",4,NA,"","0","Do 217K-1","1","0","0","1","0","0","0","0","0","1",1944-05-15
"",4,NA,"","13","Do 217M-1","0","0","0","0","1","1","0","0","0","12",1944-06-15
"",4,NA,"","2","Do 217E-4","0","0","0","0","0","0","0","0","0","2",1944-06-15
"",4,NA,"","1","Do 217K-1","0","0","0","0","0","0","0","0","0","1",1944-06-15
"",4,NA,"","12","Do 217M-1","0","0","0","0","2","1","1","0","0","10",1944-07-15
"",4,NA,"","2","Do 217E-4","0","0","0","0","1","0","1","0","0","1",1944-07-15
"",4,NA,"","1","Do 217K-1","1","1","0","0","1","0","1","0","0","1",1944-07-15
"",4,NA,"","10","Do 217M-1","0","0","0","0","2","0","2","0","0","8",1944-08-15
"",4,NA,"","1","Do 217E-4","0","0","0","0","0","0","0","0","0","1",1944-08-15
"",4,NA,"","1","Do 217K-1","0","0","0","0","0","0","0","0","0","1",1944-08-15
"",4,NA,"","8","Do 217M-1","1","0","0","1","1","0","1","0","0","8",1944-09-15
"",4,NA,"","1","Do 217E-4","0","0","0","0","0","0","0","0","0","1",1944-09-15
"",4,NA,"","1","Do 217K-1","0","0","0","0","0","0","0","0","0","1",1944-09-15
"",4,NA,"","1","Do 217E-4","0","0","0","0","0","0","0","0","0","1",1944-10-15
"",4,NA,"","1","Do 217K-1","0","0","0","0","0","0","0","0","0","1",1944-10-15
"",4,NA,"","8","Do 217M-1","0","0","0","0","0","0","0","0","0","8",1944-10-15
"",4,NA,"","0","Ju 88D-1","1","0","0","1","0","0","0","0","0","1",1944-10-15
"",4,NA,"","1","Do 217E-4","0","0","0","0","0","0","0","0","0","1",1944-11-15
"",4,NA,"","1","Do 217K-1","0","0","0","0","0","0","0","0","0","1",1944-11-15
"",4,NA,"","8","Do 217M-1","2","0","2","0","0","0","0","0","0","10",1944-11-15
"",4,NA,"","1","Ju 88D-1","1","0","0","1","0","0","0","0","0","2",1944-11-15
"",4,NA,"","1","Do 217E-4","0","0","0","0","0","0","0","0","0","1",1944-12-15
"",4,NA,"","1","Do 217K-1","0","0","0","0","0","0","0","0","0","1",1944-12-15
"",4,NA,"","10","Do 217M-1","0","0","0","0","1","1","0","0","0","9",1944-12-15
"",4,NA,"","2","Ju 88D-1","4","0","4","0","0","0","0","0","0","6",1944-12-15
"Nahaufklärungsgruppe",NA,1,"Stab","0","-","0","0","0","0","0","0","0","0","0","0",1943-01-15
"Nahaufklärungsgruppe",NA,1,"Stab","0","-","0","0","0","0","0","0","0","0","0","0",1943-02-15
"Nahaufklärungsgruppe",NA,1,"Stab","0","Ju 88A-4","1","0","0","1","0","0","0","0","0","1",1943-03-15
"Nahaufklärungsgruppe",NA,1,"Stab","1","Ju 88A-4","0","0","0","0","0","0","0","0","0","1",1943-04-15
"Nahaufklärungsgruppe",NA,1,"Stab","0","Bf 110F-3","3","0","0","3","0","0","0","0","0","3",1943-04-15
"Nahaufklärungsgruppe",NA,1,"Stab","0","Bf 110E-3","1","0","0","1","0","0","0","0","0","1",1943-04-15
"Nahaufklärungsgruppe",NA,1,"Stab","0","Bf 110G-3","1","0","0","1","0","0","0","0","0","1",1943-04-15
"Nahaufklärungsgruppe",NA,1,"Stab","0","Bf 110D-4","1","0","0","1","0","0","0","0","0","1",1943-04-15
"Nahaufklärungsgruppe",NA,1,"Stab","1","Ju 88A-4","0","0","0","0","1","0","0","0","1","0",1943-05-15
"Nahaufklärungsgruppe",NA,1,"Stab","1","Bf 110D-4","0","0","0","0","1","0","0","0","1","0",1943-05-15
"Nahaufklärungsgruppe",NA,1,"Stab","1","Bf 110E-3","0","0","0","0","1","0","0","0","1","0",1943-05-15
"Nahaufklärungsgruppe",NA,1,"Stab","3","Bf 110F-3","0","0","0","0","0","0","0","0","0","3",1943-05-15
"Nahaufklärungsgruppe",NA,1,"Stab","1","Bf 110G-3","3","3","0","0","0","0","0","0","0","4",1943-05-15
"Nahaufklärungsgruppe",NA,1,"Stab","3","Bf 110F-3","0","0","0","0","1","0","0","1","0","2",1943-06-15
"Nahaufklärungsgruppe",NA,1,"Stab","4","Bf 110G-3","0","0","0","0","0","0","0","0","0","4",1943-06-15
"Nahaufklärungsgruppe",NA,1,"Stab","2","Bf 110F-3","0","0","0","0","2","0","0","0","2","0",1943-07-15
"Nahaufklärungsgruppe",NA,1,"Stab","4","Bf 110G-3","1","1","0","0","0","0","0","0","0","5",1943-07-15
"Nahaufklärungsgruppe",NA,1,"Stab","5","Bf 110G-3","1","0","0","1","2","0","0","0","2","4",1943-08-15
"Nahaufklärungsgruppe",NA,1,"Stab","4","Bf 110G-3","0","0","0","0","2","0","2","0","0","2",1943-09-15
"Nahaufklärungsgruppe",NA,1,"Stab","2","Bf 110G-3","0","0","0","0","1","0","1","0","0","1",1943-10-15
"Nahaufklärungsgruppe",NA,1,"Stab","1","Bf 110G-3","1","0","1","0","1","0","0","1","0","1",1943-11-15
"Nahaufklärungsgruppe",NA,1,"Stab","0","Fw 189A-3","1","0","0","1","0","0","0","0","0","1",1943-11-15
"Nahaufklärungsgruppe",NA,1,"Stab","1","Bf 110G-3","0","0","0","0","0","0","0","0","0","1",1943-12-15
"Nahaufklärungsgruppe",NA,1,"Stab","1","Fw 189A-3","0","0","0","0","0","0","0","0","0","1",1943-12-15
"Nahaufklärungsgruppe",NA,1,"Stab","1","Bf 110G-3","2","0","2","0","0","0","0","0","0","3",1944-01-15
"Nahaufklärungsgruppe",NA,1,"Stab","1","Fw 189A-3","0","0","0","0","0","0","0","0","0","1",1944-01-15
"Nahaufklärungsgruppe",NA,1,"Stab","3","Bf 110G-3","0","0","0","0","0","0","0","0","0","3",1944-02-15
"Nahaufklärungsgruppe",NA,1,"Stab","1","Fw 189A-3","0","0","0","0","0","0","0","0","0","1",1944-02-15
"Nahaufklärungsgruppe",NA,1,"Stab","3","Bf 110G-3","0","0","0","0","0","0","0","0","0","3",1944-03-15
"Nahaufklärungsgruppe",NA,1,"Stab","1","Fw 189A-3","0","0","0","0","0","0","0","0","0","1",1944-03-15
"Nahaufklärungsgruppe",NA,1,"Stab","3","Bf 110G-3","0","0","0","0","0","0","0","0","0","3",1944-04-15
"Nahaufklärungsgruppe",NA,1,"Stab","1","Fw 189A-3","0","0","0","0","0","0","0","0","0","1",1944-04-15
"Nahaufklärungsgruppe",NA,1,"Stab","3","Bf 110G-3","1","0","0","1","1","0","1","0","0","3",1944-05-15
"Nahaufklärungsgruppe",NA,1,"Stab","1","Fw 189A-3","0","0","0","0","1","0","0","1","0","0",1944-05-15
"Nahaufklärungsgruppe",NA,1,"Stab","3","Bf 110G-3","0","0","0","0","0","0","0","0","0","3",1944-06-15
"Nahaufklärungsgruppe",NA,1,"Stab","3","Bf 110G-3","0","0","0","0","3","0","0","0","3","0",1944-07-15
"Nahaufklärungsgruppe",NA,1,"Stab","0","-","0","0","0","0","0","0","0","0","0","0",1944-08-15
"Nahaufklärungsgruppe",NA,1,"Stab","0","-","0","0","0","0","0","0","0","0","0","0",1944-09-15
"Nahaufklärungsgruppe",NA,1,"Stab","0","-","0","0","0","0","0","0","0","0","0","0",1944-10-15
"Nahaufklärungsgruppe",NA,1,"Stab","0","-","0","0","0","0","0","0","0","0","0","0",1944-11-15
"Nahaufklärungsgruppe",NA,1,"Stab","0","-","0","0","0","0","0","0","0","0","0","0",1944-12-15
"Nahaufklärungsgruppe",1,1,"","0","Bf 109G-5","2","0","0","2","0","0","0","0","0","2",1944-11-15
"Nahaufklärungsgruppe",1,1,"","0","Bf 109G-6","11","0","0","11","4","0","1","1","2","7",1944-11-15
"Nahaufklärungsgruppe",1,1,"","0","Bf 109G-8","1","0","1","-","0","0","0","0","0","1",1944-11-15
"Nahaufklärungsgruppe",1,1,"","0","Fw 190A-7","1","0","0","1","1","1","0","0","0","0",1944-11-15
"Nahaufklärungsgruppe",1,1,"","0","Me 410B-3","1","0","0","1","1","0","0","1","0","0",1944-11-15
"Nahaufklärungsgruppe",1,1,"","2","Bf 109G-5","0","0","0","-","0","0","0","0","0","2",1944-12-15
"Nahaufklärungsgruppe",1,1,"","7","Bf 109G-6","0","0","0","-","1","0","0","1","0","6",1944-12-15
"Nahaufklärungsgruppe",1,1,"","1","Bf 109G-8","0","0","0","-","0","0","0","0","0","1",1944-12-15
"Nahaufklärungsgruppe",2,1,"","0","Bf 109G-5","2","0","0","2","1","0","0","0","1","1",1944-11-15
"Nahaufklärungsgruppe",2,1,"","0","Bf 109G-6","9","3","0","6","2","0","1","1","0","7",1944-11-15
"Nahaufklärungsgruppe",2,1,"","0","Bf 109G-8","4","0","0","4","1","0","1","0","0","3",1944-11-15
"Nahaufklärungsgruppe",2,1,"","1","Bf 109G-5","0","0","0","-","0","0","0","0","0","1",1944-12-15
"Nahaufklärungsgruppe",2,1,"","7","Bf 109G-6","9","6","0","3","5","3","0","0","2","11",1944-12-15
"Nahaufklärungsgruppe",2,1,"","3","Bf 109G-8","2","0","0","2","4","3","0","0","1","1",1944-12-15
"Nahaufklärungsgruppe",3,1,"","0","Bf 109G-5","3","0","0","3","0","0","0","0","0","3",1944-11-15
"Nahaufklärungsgruppe",3,1,"","0","Bf 109G-6","9","5","0","4","0","0","0","0","0","9",1944-11-15
"Nahaufklärungsgruppe",3,1,"","0","Bf 109G-8","3","0","0","3","0","0","0","0","0","3",1944-11-15
"Nahaufklärungsgruppe",3,1,"","3","Bf 109G-5","0","0","0","-","3","0","0","3","0","0",1944-12-15
"Nahaufklärungsgruppe",3,1,"","9","Bf 109G-6","0","0","0","-","6","0","0","0","6","3",1944-12-15
"Nahaufklärungsgruppe",3,1,"","3","Bf 109G-8","0","0","0","-","2","0","0","0","2","1",1944-12-15
"Nahaufklärungsgruppe",NA,2,"Stab","0","-","0","0","0","0","0","0","0","0","0","0",1943-01-15
"Nahaufklärungsgruppe",NA,2,"Stab","0","-","0","0","0","0","0","0","0","0","0","0",1943-02-15
"Nahaufklärungsgruppe",NA,2,"Stab","0","-","0","0","0","0","0","0","0","0","0","0",1943-03-15
"Nahaufklärungsgruppe",NA,2,"Stab","0","-","0","0","0","0","0","0","0","0","0","0",1943-04-15
"Nahaufklärungsgruppe",NA,2,"Stab","0","Bf 109G-4*","2","0","0","2","0","0","0","0","0","2",1943-05-15
"Nahaufklärungsgruppe",NA,2,"Stab","2","Bf 109G-4","1","1","0","0","0","0","0","0","0","3",1943-06-15
"Nahaufklärungsgruppe",NA,2,"Stab","3","Bf 109G-4","1","1","0","0","0","0","0","0","0","4",1943-07-15
"Nahaufklärungsgruppe",NA,2,"Stab","4","Bf 109G-4","0","0","0","0","0","0","0","0","0","1",1943-08-15
"Nahaufklärungsgruppe",NA,2,"Stab","4","Bf 109G-4","0","0","0","0","0","0","0","0","0","4",1943-09-15
"Nahaufklärungsgruppe",NA,2,"Stab","4","Bf 109G-4","0","0","0","0","2","2","0","0","0","2",1943-10-15
"Nahaufklärungsgruppe",NA,2,"Stab","2","Bf 109G-4","1","1","0","0","1","1","0","0","0","2",1943-11-15
"Nahaufklärungsgruppe",NA,2,"Stab","2","Bf 109G-4","0","0","0","0","0","0","0","0","0","2",1943-12-15
"Nahaufklärungsgruppe",NA,2,"Stab","2","Bf 109G-4","0","0","0","0","0","0","0","0","0","2",1944-01-15
"Nahaufklärungsgruppe",NA,2,"Stab","0","Bf 109G-6","1","1","0","0","0","0","0","0","0","1",1944-01-15
"Nahaufklärungsgruppe",NA,2,"Stab","2","Bf 109G-4","0","0","0","0","2","0","0","0","2","0",1944-02-15
"Nahaufklärungsgruppe",NA,2,"Stab","1","Bf 109G-6","1","1","0","0","1","0","1","0","0","1",1944-02-15
"Nahaufklärungsgruppe",NA,2,"Stab","0","Bf 109G-8","2","2","0","0","0","0","0","0","0","2",1944-02-15
"Nahaufklärungsgruppe",NA,2,"Stab","1","Bf 109G-6","1","1","0","0","0","0","0","0","0","2",1944-03-15
"Nahaufklärungsgruppe",NA,2,"Stab","2","Bf 109G-8","0","0","0","0","0","0","0","0","0","2",1944-03-15
"Nahaufklärungsgruppe",NA,2,"Stab","2","Bf 109G-6","0","0","0","0","0","0","0","0","0","2",1944-04-15
"Nahaufklärungsgruppe",NA,2,"Stab","2","Bf 109G-8","0","0","0","0","0","0","0","0","0","2",1944-04-15
"Nahaufklärungsgruppe",NA,2,"Stab","2","Bf 109G-6","0","0","0","0","0","0","0","0","0","2",1944-05-15
"Nahaufklärungsgruppe",NA,2,"Stab","2","Bf 109G-8","1","1","0","0","0","0","0","0","0","3",1944-05-15
"Nahaufklärungsgruppe",NA,2,"Stab","2","Bf 109G-6","0","0","0","0","0","0","0","0","0","2",1944-06-15
"Nahaufklärungsgruppe",NA,2,"Stab","3","Bf 109G-8","0","0","0","0","0","0","0","0","0","3",1944-06-15
"Nahaufklärungsgruppe",NA,2,"Stab","2","Bf 109G-6","0","0","0","0","1","0","1","0","0","1",1944-07-15
"Nahaufklärungsgruppe",NA,2,"Stab","3","Bf 109G-8","1","1","0","0","1","0","0","1","0","3",1944-07-15
"Nahaufklärungsgruppe",NA,2,"Stab","1","Bf 109G-6","0","0","0","0","0","0","0","0","0","1",1944-08-15
"Nahaufklärungsgruppe",NA,2,"Stab","3","Bf 109G-8","1","0","1","0","1","1","0","0","0","3",1944-08-15
"Nahaufklärungsgruppe",NA,2,"Stab","1","Bf 109G-6","0","0","0","0","0","0","0","0","0","1",1944-09-15
"Nahaufklärungsgruppe",NA,2,"Stab","3","Bf 109G-8","1","1","0","0","0","0","0","0","0","4",1944-09-15
"Nahaufklärungsgruppe",NA,2,"Stab","1","Bf 109G-6","0","0","0","0","0","0","0","0","0","1",1944-10-15
"Nahaufklärungsgruppe",NA,2,"Stab","4","Bf 109G-8","0","0","0","0","0","0","0","0","0","4",1944-10-15
"Nahaufklärungsgruppe",NA,2,"Stab","1","Bf 109G-6","0","0","0","0","1","0","0","0","1","0",1944-11-15
"Nahaufklärungsgruppe",NA,2,"Stab","4","Bf 109G-8","0","0","0","0","0","0","0","0","0","4",1944-11-15
"Nahaufklärungsgruppe",NA,2,"Stab","4","Bf 109G-8","0","0","0","0","1","0","1","0","0","3",1944-12-15
"Nahaufklärungsgruppe",1,2,"","0","Bf 109G-4","4","4","0","0","0","0","0","0","0","4",1943-03-15
"Nahaufklärungsgruppe",1,2,"","4","Bf 109G-4","7","6","0","1","1","0","0","0","1","10",1943-04-15
"Nahaufklärungsgruppe",1,2,"","10","Bf 109G-4","6","1","0","5","6","0","0","0","6","10",1943-05-15
"Nahaufklärungsgruppe",1,2,"","10","Bf 109G-4","1","1","0","0","2","0","0","0","2","9",1943-06-15
"Nahaufklärungsgruppe",1,2,"","0","Bf 109G-6","2","2","0","0","0","0","0","0","0","2",1943-06-15
"Nahaufklärungsgruppe",1,2,"","0","Bf 109G-6 trop","2","2","0","0","0","0","0","0","0","2",1943-06-15
"Nahaufklärungsgruppe",1,2,"","9","Bf 109G-4","1","1","0","0","2","1","1","0","0","8",1943-07-15
"Nahaufklärungsgruppe",1,2,"","2
        2","Bf 109G-6
        Bf 109G-6 trop","5","4","0","1","1","0","1","0","0","8",1943-07-15
"Nahaufklärungsgruppe",1,2,"","0","Bf 109G-2","2","2","0","0","2","0","0","0","2","0",1943-07-15
"Nahaufklärungsgruppe",1,2,"","8","Bf 109G-4","6","6","0","0","5","3","0","2","0","9",1943-08-15
"Nahaufklärungsgruppe",1,2,"","8","Bf 109G-6","0","0","0","0","4","2","0","2","0","4",1943-08-15
"Nahaufklärungsgruppe",1,2,"","7","Bf 109G-4","1","0","1","0","2","1","1","0","0","6",1943-09-15
"Nahaufklärungsgruppe",1,2,"","5","Bf 109G-6","3","1","0","2","2","1","0","1","0","6",1943-09-15
"Nahaufklärungsgruppe",1,2,"","1","Bf 109G-2","0","0","0","0","1","1","0","0","0","0",1943-09-15
"Nahaufklärungsgruppe",1,2,"","6","Bf 109G-4","1","1","0","0","2","0","1","1","0","5",1943-10-15
"Nahaufklärungsgruppe",1,2,"","6","Bf 109G-6","0","0","0","0","2","0","0","2","0","4",1943-10-15
"Nahaufklärungsgruppe",1,2,"","0","Bf 109G-8","2","0","0","2","1","0","0","0","1","1",1943-10-15
"Nahaufklärungsgruppe",1,2,"","5","Bf 109G-4/U3","4","2","0","2","1","0","0","1","0","8",1943-11-15
"Nahaufklärungsgruppe",1,2,"","4","Bf 109G-6/U3","0","0","0","0","0","0","0","0","0","4",1943-11-15
"Nahaufklärungsgruppe",1,2,"","1","Bf 109G-8/U3","0","0","0","0","0","0","0","0","0","1",1943-11-15
"Nahaufklärungsgruppe",1,2,"","8","Bf 109G-4/U3","1","0","1","0","4","2","0","2","0","5",1943-12-15
"Nahaufklärungsgruppe",1,2,"","4","Bf 109G-6/U3","0","0","0","0","2","0","1","1","0","2",1943-12-15
"Nahaufklärungsgruppe",1,2,"","1","Bf 109G-8/U3","1","0","0","1","0","0","0","0","0","2",1943-12-15
"Nahaufklärungsgruppe",1,2,"","5","Bf 109G-4/U3","2","0","2","0","2","0","0","2","0","5",1944-01-15
"Nahaufklärungsgruppe",1,2,"","2","Bf 109G-6/U3","0","0","0","0","1","1","0","0","0","1",1944-01-15
"Nahaufklärungsgruppe",1,2,"","2","Bf 109G-8/U3","0","0","0","0","0","0","0","0","0","2",1944-01-15
"Nahaufklärungsgruppe",1,2,"","5","Bf 109G-4/U3","0","0","0","0","1","0","1","0","0","4",1944-02-15
"Nahaufklärungsgruppe",1,2,"","1","Bf 109G-6/U3","2","1","1","0","1","0","1","0","0","2",1944-02-15
"Nahaufklärungsgruppe",1,2,"","2","Bf 109G-8/U3","0","0","0","0","1","0","1","0","0","1",1944-02-15
"Nahaufklärungsgruppe",1,2,"","4","Bf 109G-4/U3","2","0","2","0","3","1","0","2","0","3",1944-03-15
"Nahaufklärungsgruppe",1,2,"","2","Bf 109G-6/U3","7","7","0","0","1","0","0","1","0","8",1944-03-15
"Nahaufklärungsgruppe",1,2,"","1","Bf 109G-8/U3","0","0","0","0","1","1","0","0","0","0",1944-03-15
"Nahaufklärungsgruppe",1,2,"","3","Bf 109G-4/U3","1","0","0","1","0","0","0","0","0","4",1944-04-15
